series_id,mse,mae,mase
br_female_outerwear_142,5.849706510473921e-06,0.0012750037209929553,0.6304306942856847
br_female_outerwear_143,7.442610167283103e-06,0.001652022096992765,0.7232913022878251
br_female_outerwear_144,2.2655445317561404e-06,0.0012051669447296304,0.2605925336787771
br_female_outerwear_145,9.66384742241284e-06,0.0019469040008542546,0.5119084510775669
br_female_outerwear_146,9.793450989843128e-06,0.0018234878076366047,0.5815014735519544
br_female_outerwear_147,7.630822378978289e-06,0.0021996312361218153,0.3012017479356534
br_female_outerwear_148,3.629561819832845e-06,0.0013242332925819912,0.3144260082645705
br_female_outerwear_149,3.0567675954165585e-06,0.001254842068090251,0.40185954578344224
br_female_outerwear_150,6.786383535626796e-06,0.0020176673155428686,0.16670640443236273
br_female_outerwear_151,7.15224946125635e-06,0.0016116110039885328,0.5168785713007417
br_female_outerwear_152,7.438493925012167e-06,0.0022909169428378283,0.401077476007523
br_female_outerwear_153,5.081831760338725e-06,0.0018333980823212934,0.39942621138933504
br_female_outerwear_154,1.3683813269644208e-06,0.000938947802693857,0.2593132981466878
br_female_outerwear_155,6.186578678803074e-05,0.0037349255792438847,0.2815395165824524
br_female_outerwear_156,2.5046481359558892e-05,0.0028453714480202895,0.5802466754546403
br_female_outerwear_157,1.888390391649717e-06,0.0010431828919672296,0.2449753016625253
br_female_outerwear_158,0.00014989889088375984,0.011512467704376105,0.8485357384546541
br_female_outerwear_159,3.4835464376273354e-06,0.0012198285008814906,0.5472769045210002
br_female_outerwear_160,1.405867493091451e-05,0.0032512443676664714,0.3984538998199608
br_female_outerwear_161,4.203696479046883e-06,0.0017978750410455229,0.300402465727315
br_female_outerwear_162,7.780536812005604e-05,0.0073335181595311685,0.4335221464401869
br_female_outerwear_163,3.3564155493463434e-06,0.0015433389680686203,0.4369036361873898
br_female_outerwear_164,2.7301210758417405e-06,0.001396428763408211,0.33962598048489395
br_female_outerwear_165,1.3465287859019904e-06,0.0008785469072902941,0.21132471840146116
br_female_outerwear_166,1.3286906859913731e-06,0.0009494904323718687,0.28951862909505627
br_female_outerwear_167,2.0019924143107568e-06,0.0011755039513721903,0.30850436061683906
